Date,P,D,E,CPI,Fraction,Rate GS10,Price,Dividend,Earnings,CAPE,,
1892.09,5.48,0.24,0.36,7.33,1892.71,3.7,192.34,8.25,630.45,12.72,41.7,18.69
1892.1,5.59,0.24,0.37,7.33,1892.79,3.71,196.2,8.31,645.38,12.81,42.14,19.04
1892.11,5.57,0.24,0.37,7.52,1892.87,3.73,190.55,8.15,629.02,12.57,41.5,18.46
1892.12,5.51,0.24,0.37,7.61,1892.96,3.74,186.14,8.11,616.7,12.5,41.41,18.01
1893.01,5.61,0.24,0.36,7.9,1893.04,3.75,182.67,7.84,607.36,11.75,39.06,17.66
1893.02,5.51,0.24,0.35,7.99,1893.12,3.75,177.28,7.78,591.59,11.32,37.76,17.13
1893.03,5.31,0.24,0.34,7.8,1893.21,3.74,175.01,7.99,586.24,11.29,37.81,16.9
1893.04,5.31,0.24,0.33,7.71,1893.29,3.74,177.17,8.12,595.74,11.12,37.39,17.1
1893.05,4.84,0.24,0.32,7.61,1893.37,3.73,163.51,8.25,552.11,10.95,36.98,15.78
1893.06,4.61,0.25,0.32,7.42,1893.46,3.73,159.73,8.49,541.75,10.91,37.02,15.42
1893.07,4.18,0.25,0.31,7.23,1893.54,3.73,148.64,8.74,506.61,10.87,37.06,14.35
1893.08,4.08,0.25,0.3,6.95,1893.62,3.72,151.05,9.13,517.41,10.98,37.63,14.59
1893.09,4.37,0.25,0.29,7.23,1893.71,3.72,155.4,8.8,534.82,10.22,35.19,15.01
1893.1,4.5,0.25,0.28,7.33,1893.79,3.71,157.94,8.71,546.08,9.77,33.77,15.27
1893.11,4.57,0.25,0.27,7.14,1893.87,3.71,164.68,8.98,571.95,9.7,33.69,15.94
1893.12,4.41,0.25,0.26,7.04,1893.96,3.7,161.06,9.13,562.03,9.5,33.14,15.61
1894.01,4.32,0.25,0.25,6.85,1894.04,3.7,162.16,9.26,568.54,9.45,33.13,15.74
1894.02,4.38,0.24,0.24,6.76,1894.12,3.68,166.72,9.26,587.26,9.26,32.62,16.2
1894.03,4.51,0.24,0.24,6.57,1894.21,3.66,176.65,9.4,624.98,9.2,32.57,17.19
1894.04,4.57,0.24,0.23,6.57,1894.29,3.64,179,9.27,636.03,8.88,31.55,17.43
1894.05,4.4,0.23,0.22,6.57,1894.37,3.62,172.34,9.14,615.08,8.55,30.52,16.81
1894.06,4.34,0.23,0.21,6.57,1894.46,3.6,169.99,9.01,609.37,8.23,29.49,16.61
1894.07,4.25,0.23,0.2,6.57,1894.54,3.58,166.46,8.88,599.38,7.9,28.45,16.29
1894.08,4.41,0.22,0.19,6.76,1894.62,3.56,167.86,8.5,606.98,7.36,26.61,16.46
1894.09,4.48,0.22,0.19,6.85,1894.71,3.54,168.16,8.26,610.54,6.94,25.21,16.52
1894.1,4.34,0.22,0.18,6.66,1894.79,3.52,167.56,8.37,610.89,6.82,24.87,16.5
1894.11,4.34,0.21,0.17,6.66,1894.87,3.5,167.56,8.24,613.39,6.5,23.79,16.54
1894.12,4.3,0.21,0.16,6.57,1894.96,3.48,168.42,8.23,619.05,6.27,23.03,16.67
1895.01,4.25,0.21,0.17,6.57,1895.04,3.46,166.46,8.16,614.35,6.56,24.21,16.52
1895.02,4.19,0.21,0.18,6.57,1895.12,3.47,164.11,8.1,608.17,6.85,25.4,16.33
1895.03,4.19,0.21,0.18,6.57,1895.21,3.48,164.11,8.03,610.65,7.15,26.6,16.36
1895.04,4.37,0.2,0.19,6.85,1895.29,3.5,164.03,7.63,612.71,7.13,26.64,16.39
1895.05,4.61,0.2,0.2,6.95,1895.37,3.51,170.67,7.47,639.83,7.31,27.41,17.08
1895.06,4.7,0.2,0.21,7.04,1895.46,3.52,171.65,7.3,645.79,7.49,28.17,17.21
1895.07,4.72,0.2,0.21,6.95,1895.54,3.53,174.74,7.34,659.73,7.87,29.7,17.55
1895.08,4.79,0.2,0.22,6.85,1895.62,3.54,179.8,7.38,681.13,8.26,31.28,18.07
1895.09,4.82,0.2,0.23,6.85,1895.71,3.55,180.92,7.32,687.71,8.54,32.46,18.2
1895.1,4.75,0.19,0.24,6.85,1895.79,3.57,178.3,7.26,680.02,8.82,33.64,17.94
1895.11,4.59,0.19,0.24,6.85,1895.87,3.58,172.29,7.2,659.4,9.1,34.84,17.34
1895.12,4.32,0.19,0.25,6.76,1895.96,3.59,164.44,7.23,631.66,9.52,36.55,16.55
1896.01,4.27,0.19,0.25,6.66,1896.04,3.6,164.86,7.3,635.61,9.52,36.72,16.58
1896.02,4.45,0.19,0.24,6.57,1896.12,3.58,174.3,7.38,674.37,9.53,36.87,17.52
1896.03,4.38,0.19,0.24,6.57,1896.21,3.57,171.56,7.34,666.13,9.4,36.5,17.23
1896.04,4.42,0.19,0.24,6.47,1896.29,3.55,175.67,7.42,684.5,9.41,36.66,17.64
1896.05,4.4,0.19,0.23,6.37,1896.37,3.53,177.48,7.49,694.01,9.41,36.8,17.83
1896.06,4.32,0.19,0.23,6.28,1896.46,3.52,176.9,7.58,694.18,9.42,36.96,17.78
1896.07,4.04,0.18,0.23,6.28,1896.54,3.5,165.43,7.54,651.65,9.28,36.57,16.64
1896.08,3.81,0.18,0.22,6.28,1896.62,3.48,156.01,7.51,617.02,9.14,36.16,15.7
1896.09,4.01,0.18,0.22,6.28,1896.71,3.47,164.2,7.47,651.87,9.01,35.76,16.54
1896.1,4.1,0.18,0.22,6.47,1896.79,3.45,162.95,7.22,649.29,8.61,34.32,16.44
1896.11,4.38,0.18,0.21,6.66,1896.87,3.43,169.1,6.98,676.13,8.24,32.93,17.09
1896.12,4.22,0.18,0.21,6.66,1896.96,3.42,162.93,6.95,653.75,8.11,32.53,16.5
1897.01,4.22,0.18,0.22,6.47,1897.04,3.4,167.72,7.15,675.37,8.68,34.94,17.03
1897.02,4.18,0.18,0.23,6.47,1897.12,3.4,166.13,7.15,671.36,9.01,36.41,16.89
1897.03,4.19,0.18,0.24,6.47,1897.21,3.39,166.53,7.15,675.38,9.34,37.88,16.96
1897.04,4.06,0.18,0.24,6.37,1897.29,3.39,163.77,7.26,666.65,9.81,39.95,16.7
1897.05,4.08,0.18,0.25,6.28,1897.37,3.38,167.07,7.37,682.58,10.31,42.11,17.05
1897.06,4.27,0.18,0.26,6.28,1897.46,3.38,174.85,7.37,716.88,10.65,43.65,17.85
1897.07,4.46,0.18,0.27,6.28,1897.54,3.38,182.63,7.37,751.29,10.99,45.2,18.65
1897.08,4.75,0.18,0.28,6.57,1897.62,3.37,186.05,7.05,767.77,10.84,44.72,19.01
1897.09,4.98,0.18,0.29,6.76,1897.71,3.37,189.56,6.85,784.63,10.85,44.9,19.37
1897.1,4.82,0.18,0.29,6.66,1897.79,3.36,186.09,6.95,772.67,11.32,47.02,19.03
1897.11,4.65,0.18,0.3,6.66,1897.87,3.36,179.53,6.95,747.82,11.65,48.52,18.36
1897.12,4.75,0.18,0.31,6.66,1897.96,3.35,183.39,6.95,766.32,11.97,50.01,18.75
1898.01,4.88,0.18,0.31,6.66,1898.04,3.35,188.41,7.02,789.73,12.1,50.7,19.25
1898.02,4.87,0.18,0.32,6.76,1898.12,3.33,185.37,6.98,779.45,12.06,50.69,18.92
1898.03,4.65,0.19,0.32,6.76,1898.21,3.31,177,7.04,746.71,12.18,51.39,18.04
1898.04,4.57,0.19,0.32,6.76,1898.29,3.29,173.95,7.11,736.36,12.31,52.09,17.71
1898.05,4.87,0.19,0.33,7.23,1898.37,3.27,173.18,6.7,735.43,11.62,49.34,17.6
1898.06,5.06,0.19,0.33,6.76,1898.46,3.25,192.61,7.23,820.5,12.56,53.51,19.54
1898.07,5.08,0.19,0.33,6.66,1898.54,3.23,196.13,7.4,838.14,12.87,54.99,19.86
1898.08,5.27,0.19,0.34,6.66,1898.62,3.2,203.47,7.46,872.14,13,55.72,20.54
1898.09,5.26,0.2,0.34,6.66,1898.71,3.18,203.08,7.53,873.18,13.13,56.44,20.44
1898.1,5.15,0.2,0.34,6.66,1898.79,3.16,198.83,7.59,857.64,13.25,57.17,19.95
1898.11,5.32,0.2,0.35,6.66,1898.87,3.14,205.4,7.66,888.7,13.39,57.92,20.53
1898.12,5.65,0.2,0.35,6.76,1898.96,3.12,215.06,7.61,933.28,13.32,57.81,21.4
1899.01,6.08,0.2,0.36,6.76,1899.04,3.1,231.43,7.64,1007.07,13.73,59.76,22.93
1899.02,6.31,0.2,0.37,6.95,1899.12,3.1,233.61,7.47,1019.24,13.76,60.04,23.05
1899.03,6.4,0.2,0.38,6.95,1899.21,3.11,236.94,7.5,1036.5,14.16,61.95,23.28
1899.04,6.48,0.2,0.39,7.04,1899.29,3.11,236.66,7.42,1037.98,14.36,63,23.15
1899.05,6.21,0.2,0.4,7.04,1899.37,3.12,226.8,7.46,997.46,14.76,64.92,22.09
1899.06,6.07,0.21,0.42,7.14,1899.46,3.12,218.73,7.39,964.68,14.95,65.95,21.21
1899.07,6.28,0.21,0.43,7.23,1899.54,3.13,223.32,7.32,987.61,15.14,66.96,21.56
1899.08,6.44,0.21,0.44,7.33,1899.62,3.13,226.03,7.25,1002.29,15.33,67.97,21.73
1899.09,6.37,0.21,0.45,7.61,1899.71,3.13,215.19,7.01,956.81,15.12,67.22,20.59
1899.1,6.34,0.21,0.46,7.71,1899.79,3.14,211.54,6.95,943.13,15.29,68.18,20.15
1899.11,6.46,0.21,0.47,7.8,1899.87,3.14,212.91,6.89,951.82,15.46,69.13,20.2
1899.12,6.02,0.21,0.48,7.9,1899.96,3.15,196.02,6.84,878.85,15.63,70.07,18.51
1900.01,6.1,0.22,0.48,7.9,1900.04,3.15,198.62,7.08,893.17,15.63,70.28,18.67
1900.02,6.21,0.23,0.48,7.99,1900.12,3.15,199.8,7.24,901.17,15.44,69.66,18.7
1900.03,6.26,0.23,0.48,7.99,1900.21,3.14,201.41,7.48,911.24,15.44,69.87,18.78
1900.04,6.34,0.24,0.48,7.99,1900.29,3.14,203.98,7.72,925.79,15.44,70.09,18.94
1900.05,6.04,0.25,0.48,7.8,1900.37,3.13,199.07,8.16,906.58,15.82,72.05,18.4
1900.06,5.86,0.26,0.48,7.71,1900.46,3.13,195.52,8.51,893.65,16.02,73.2,17.99
1900.07,5.86,0.26,0.48,7.8,1900.54,3.13,193.14,8.65,886.05,15.82,72.58,17.69
1900.08,5.94,0.27,0.48,7.71,1900.62,3.12,198.19,9.01,912.68,16.02,73.75,18.07
1900.09,5.8,0.28,0.48,7.8,1900.71,3.12,191.16,9.15,883.81,15.82,73.14,17.34
1900.1,6.01,0.29,0.48,7.71,1900.79,3.11,200.53,9.51,930.78,16.02,74.34,18.1
1900.11,6.48,0.29,0.48,7.71,1900.87,3.11,216.21,9.76,1007.34,16.02,74.62,19.42
1900.12,6.87,0.3,0.48,7.61,1900.96,3.1,232.08,10.13,1085.26,16.22,75.83,20.74
1901.01,7.07,0.3,0.48,7.71,1901.04,3.1,235.89,10.07,1106.98,16.07,75.42,20.98
1901.02,7.25,0.3,0.48,7.61,1901.12,3.11,244.92,10.25,1153.36,16.33,76.89,21.68
1901.03,7.51,0.31,0.49,7.61,1901.21,3.11,253.7,10.3,1198.77,16.38,77.42,22.35
1901.04,8.14,0.31,0.49,7.52,1901.29,3.12,278.47,10.49,1319.91,16.65,78.92,24.41
1901.05,7.73,0.31,0.49,7.52,1901.37,3.13,264.44,10.55,1257.6,16.7,79.44,23.06
1901.06,8.5,0.31,0.49,7.52,1901.46,3.13,290.78,10.61,1387.07,16.76,79.96,25.24
1901.07,7.93,0.31,0.49,7.61,1901.54,3.14,267.89,10.53,1282.06,16.61,79.49,23.14
1901.08,8.04,0.31,0.49,7.71,1901.62,3.15,268.26,10.45,1287.97,16.46,79.02,23.08
1901.09,8,0.32,0.5,7.8,1901.71,3.15,263.67,10.38,1270.09,16.31,78.59,22.59
1901.1,7.91,0.32,0.5,7.8,1901.79,3.16,260.7,10.44,1259.99,16.37,79.12,22.25
1901.11,8.08,0.32,0.5,7.9,1901.87,3.17,263.09,10.36,1275.73,16.23,78.68,22.38
1901.12,7.95,0.32,0.5,7.99,1901.96,3.17,255.78,10.3,1244.43,16.09,78.27,21.68
1902.01,8.12,0.32,0.51,7.9,1902.04,3.18,264.4,10.45,1290.59,16.63,81.19,22.34
1902.02,8.19,0.32,0.52,7.9,1902.12,3.19,266.68,10.47,1305.97,16.99,83.19,22.46
1902.03,8.2,0.32,0.53,7.9,1902.21,3.2,267,10.5,1311.85,17.34,85.19,22.41
1902.04,8.48,0.32,0.54,7.99,1902.29,3.21,272.83,10.4,1344.76,17.48,86.16,22.82
1902.05,8.46,0.32,0.55,8.09,1902.37,3.22,268.99,10.31,1330.03,17.62,87.13,22.43
1902.06,8.41,0.33,0.57,8.18,1902.46,3.23,264.29,10.21,1311.01,17.76,88.08,21.96
1902.07,8.6,0.33,0.58,8.18,1902.54,3.24,270.26,10.24,1344.86,18.09,90.04,22.39
1902.08,8.83,0.33,0.59,8.09,1902.62,3.25,280.75,10.39,1401.38,18.65,93.11,23.17
1902.09,8.85,0.33,0.6,8.18,1902.71,3.26,278.12,10.29,1392.5,18.78,94.01,22.86
1902.1,8.57,0.33,0.61,8.75,1902.79,3.27,251.75,9.64,1264.52,17.87,89.76,20.6
1902.11,8.24,0.33,0.62,8.47,1902.87,3.28,250.22,10,1261.01,18.8,94.76,20.41
1902.12,8.05,0.33,0.63,8.56,1902.96,3.29,241.73,9.91,1222.4,18.92,95.67,19.63
1903.01,8.46,0.33,0.62,8.66,1903.04,3.3,251.25,9.85,1274.69,18.46,93.67,20.32
1903.02,8.41,0.33,0.61,8.66,1903.12,3.31,249.77,9.9,1271.34,18.21,92.71,20.11
1903.03,8.08,0.34,0.61,8.37,1903.21,3.32,248.15,10.29,1267.46,18.58,94.9,19.88
1903.04,7.75,0.34,0.6,8.37,1903.29,3.33,238.01,10.34,1220.09,18.33,93.94,18.98
1903.05,7.6,0.34,0.59,8.18,1903.37,3.33,238.83,10.63,1228.85,18.49,95.12,18.95
1903.06,7.18,0.34,0.58,8.18,1903.46,3.34,225.63,10.68,1165.52,18.23,94.15,17.82
1903.07,6.85,0.34,0.57,8.18,1903.54,3.35,215.26,10.74,1116.58,17.97,93.19,16.92
1903.08,6.63,0.34,0.56,8.18,1903.62,3.36,208.35,10.79,1085.38,17.7,92.22,16.3
1903.09,6.47,0.35,0.56,8.28,1903.71,3.37,200.98,10.72,1051.66,17.24,90.21,15.65
1903.1,6.26,0.35,0.55,8.18,1903.79,3.38,196.72,10.9,1034.11,17.18,90.31,15.25
1903.11,6.28,0.35,0.54,8.09,1903.87,3.38,199.67,11.07,1054.47,17.12,90.39,15.41
1903.12,6.57,0.35,0.53,8.09,1903.96,3.39,208.89,11.13,1108.06,16.85,89.39,16.04
1904.01,6.68,0.35,0.53,8.28,1904.04,3.4,207.51,10.77,1105.47,16.36,87.16,15.86
1904.02,6.5,0.34,0.52,8.47,1904.12,3.41,197.38,10.42,1056.15,15.89,85.03,15.02
1904.03,6.48,0.34,0.52,8.37,1904.21,3.41,199.01,10.44,1069.51,15.97,85.82,15.08
1904.04,6.64,0.34,0.52,8.28,1904.29,3.42,206.27,10.46,1113.2,16.05,86.63,15.57
1904.05,6.5,0.33,0.51,8.09,1904.37,3.43,206.67,10.6,1120.14,16.32,88.46,15.53
1904.06,6.51,0.33,0.51,8.09,1904.46,3.43,206.99,10.49,1126.6,16.22,88.26,15.47
1904.07,6.78,0.33,0.51,8.09,1904.54,3.44,215.57,10.39,1178.04,16.11,88.04,16.04
1904.08,7.01,0.32,0.5,8.18,1904.62,3.45,220.29,10.16,1208.47,15.82,86.76,16.3
1904.09,7.32,0.32,0.5,8.28,1904.71,3.45,227.39,9.94,1251.94,15.53,85.52,16.74
1904.1,7.75,0.32,0.5,8.28,1904.79,3.46,240.75,9.84,1330,15.43,85.24,17.63
1904.11,8.17,0.31,0.49,8.47,1904.87,3.47,248.09,9.51,1374.96,14.98,83.02,18.08
1904.12,8.25,0.31,0.49,8.47,1904.96,3.47,250.52,9.41,1392.77,14.88,82.72,18.16
1905.01,8.43,0.31,0.51,8.47,1905.04,3.48,255.99,9.47,1427.54,15.33,85.52,18.46
1905.02,8.8,0.31,0.52,8.47,1905.12,3.48,267.22,9.51,1494.62,15.79,88.32,19.17
1905.03,9.05,0.32,0.54,8.37,1905.21,3.47,277.94,9.67,1559.04,16.43,92.16,19.83
1905.04,8.94,0.32,0.55,8.37,1905.29,3.47,274.56,9.73,1544.64,16.89,95.03,19.48
1905.05,8.5,0.32,0.57,8.28,1905.37,3.46,264.05,9.89,1490.14,17.55,99.05,18.63
1905.06,8.6,0.32,0.58,8.28,1905.46,3.46,267.15,9.94,1512.34,18.02,102,18.74
1905.07,8.87,0.32,0.6,8.28,1905.54,3.46,275.54,9.99,1564.54,18.48,104.95,19.21
1905.08,9.2,0.32,0.61,8.37,1905.62,3.45,282.54,9.93,1609,18.73,106.68,19.57
1905.09,9.23,0.33,0.63,8.28,1905.71,3.45,286.72,10.1,1637.6,19.42,110.89,19.74
1905.1,9.36,0.33,0.64,8.28,1905.79,3.44,290.76,10.15,1665.49,19.88,113.88,19.9
1905.11,9.31,0.33,0.66,8.37,1905.87,3.44,285.92,10.08,1642.58,20.12,115.56,19.44
1905.12,9.54,0.33,0.67,8.47,1905.96,3.43,289.69,10.02,1669.05,20.35,117.22,19.58
1906.01,9.87,0.34,0.68,8.47,1906.04,3.43,299.71,10.2,1731.68,20.57,118.87,20.13
1906.02,9.8,0.34,0.69,8.47,1906.12,3.45,297.59,10.38,1724.4,20.8,120.53,19.87
1906.03,9.56,0.35,0.69,8.47,1906.21,3.47,290.3,10.55,1687.26,21.03,122.22,19.26
1906.04,9.43,0.35,0.7,8.47,1906.29,3.49,286.35,10.73,1669.52,21.26,123.93,18.88
1906.05,9.18,0.36,0.71,8.56,1906.37,3.51,275.66,10.79,1612.43,21.25,124.27,18.05
1906.06,9.3,0.37,0.72,8.56,1906.46,3.53,279.27,10.96,1638.85,21.47,126,18.17
1906.07,9.06,0.37,0.72,8.28,1906.54,3.55,281.44,11.52,1657.24,22.44,132.16,18.2
1906.08,9.73,0.38,0.73,8.47,1906.62,3.57,295.46,11.44,1745.43,22.17,130.95,18.97
1906.09,10.03,0.38,0.74,8.56,1906.71,3.59,301.19,11.49,1784.9,22.15,131.24,19.2
1906.1,9.73,0.39,0.75,8.75,1906.79,3.61,285.83,11.41,1699.5,21.88,130.13,18.1
1906.11,9.93,0.39,0.75,8.85,1906.87,3.63,288.57,11.46,1721.47,21.87,130.45,18.14
1906.12,9.84,0.4,0.76,8.94,1906.96,3.65,282.91,11.5,1693.43,21.85,130.79,17.66
1907.01,9.56,0.4,0.75,8.85,1907.04,3.67,277.82,11.72,1668.79,21.84,131.22,17.22
1907.02,9.26,0.41,0.74,9.04,1907.12,3.69,263.43,11.57,1588.17,21.15,127.48,16.22
1907.03,8.35,0.41,0.74,8.94,1907.21,3.7,240.07,11.79,1453.26,21.13,127.92,14.69
1907.04,8.39,0.41,0.73,8.94,1907.29,3.72,241.22,11.88,1466.22,20.89,127,14.67
1907.05,8.1,0.42,0.72,9.13,1907.37,3.74,228.03,11.73,1391.98,20.22,123.44,13.79
1907.06,7.84,0.42,0.71,9.23,1907.46,3.75,218.44,11.7,1339.37,19.78,121.3,13.14
1907.07,8.14,0.42,0.7,9.23,1907.54,3.77,226.8,11.79,1396.65,19.55,120.4,13.59
1907.08,7.53,0.43,0.69,9.23,1907.62,3.79,209.8,11.89,1298.09,19.32,119.52,12.51
1907.09,7.45,0.43,0.69,9.23,1907.71,3.8,207.57,11.98,1290.47,19.09,118.65,12.33
1907.1,6.64,0.43,0.68,9.32,1907.79,3.82,183.11,11.95,1144.62,18.66,116.65,10.83
1907.11,6.25,0.44,0.67,8.94,1907.87,3.84,179.69,12.56,1129.78,19.21,120.8,10.59
1907.12,6.57,0.44,0.66,8.75,1907.96,3.85,193,12.93,1220.21,19.39,122.58,11.33
1908.01,6.85,0.44,0.65,8.66,1908.04,3.87,203.44,12.97,1293.03,19.4,123.32,11.9
1908.02,6.6,0.43,0.65,8.56,1908.12,3.86,198.19,13.01,1266.57,19.42,124.1,11.55
1908.03,6.87,0.43,0.64,8.56,1908.21,3.85,206.3,12.91,1325.26,19.22,123.46,11.98
1908.04,7.24,0.43,0.63,8.66,1908.29,3.84,215.02,12.67,1388.07,18.81,121.42,12.45
1908.05,7.63,0.42,0.63,8.66,1908.37,3.83,226.6,12.57,1469.61,18.61,120.71,13.08
1908.06,7.64,0.42,0.62,8.66,1908.46,3.82,226.9,12.47,1478.27,18.41,119.96,13.05
1908.07,7.92,0.42,0.61,8.75,1908.54,3.82,232.66,12.24,1522.44,18.02,117.89,13.35
1908.08,8.26,0.41,0.61,8.75,1908.62,3.81,242.64,12.14,1594.41,17.82,117.11,13.88
1908.09,8.17,0.41,0.6,8.75,1908.71,3.8,240,12.04,1583.64,17.63,116.3,13.7
1908.1,8.27,0.41,0.59,8.85,1908.79,3.79,240.33,11.82,1592.29,17.24,114.23,13.69
1908.11,8.83,0.4,0.59,8.94,1908.87,3.78,253.87,11.6,1688.43,16.87,112.19,14.44
1908.12,9.03,0.4,0.58,9.04,1908.96,3.77,256.89,11.38,1714.8,16.5,110.14,14.58
1909.01,9.06,0.4,0.6,8.94,1909.04,3.76,260.48,11.6,1745.25,17.11,114.62,14.76
1909.02,8.8,0.41,0.61,9.04,1909.12,3.77,250.34,11.57,1683.78,17.35,116.72,14.17
1909.03,8.92,0.41,0.63,9.04,1909.21,3.79,253.76,11.66,1713.28,17.78,120.04,14.34
1909.04,9.32,0.41,0.64,9.23,1909.29,3.8,259.67,11.52,1759.68,17.83,120.84,14.65
1909.05,9.63,0.42,0.66,9.32,1909.37,3.81,265.57,11.49,1806.15,18.06,122.85,14.95
1909.06,9.8,0.42,0.67,9.42,1909.46,3.82,267.53,11.47,1825.96,18.29,124.84,15.04
1909.07,9.94,0.42,0.69,9.42,1909.54,3.84,271.35,11.56,1858.62,18.7,128.08,15.23
1909.08,10.18,0.43,0.7,9.51,1909.62,3.85,275.12,11.53,1891.04,18.92,130.03,15.42
1909.09,10.19,0.43,0.72,9.61,1909.71,3.86,272.67,11.51,1880.75,19.13,131.97,15.25
1909.1,10.23,0.43,0.73,9.8,1909.79,3.87,268.42,11.37,1858,19.15,132.58,14.99
1909.11,10.18,0.44,0.75,9.9,1909.87,3.89,264.54,11.35,1837.68,19.36,134.49,14.75
1909.12,10.3,0.44,0.76,9.99,1909.96,3.9,265.11,11.33,1848.19,19.56,136.37,14.75
1910.01,10.08,0.44,0.76,9.9,1910.04,3.91,261.94,11.5,1832.79,19.68,137.73,14.55
1910.02,9.72,0.45,0.76,9.9,1910.12,3.92,252.59,11.56,1774.08,19.62,137.8,14
1910.03,9.96,0.45,0.75,10.09,1910.21,3.92,253.94,11.41,1790.27,19.19,135.26,14.05
1910.04,9.72,0.45,0.75,10.18,1910.29,3.93,245.51,11.37,1737.47,18.94,134.06,13.56
1910.05,9.56,0.45,0.75,9.99,1910.37,3.93,246.06,11.65,1748.28,19.24,136.7,13.57
1910.06,9.1,0.46,0.75,9.9,1910.46,3.94,236.48,11.82,1687.17,19.36,138.13,13.02
1910.07,8.64,0.46,0.74,9.9,1910.54,3.95,224.52,11.89,1608.95,19.29,138.27,12.34
1910.08,8.85,0.46,0.74,9.8,1910.62,3.95,232.21,12.07,1671.27,19.42,139.74,12.75
1910.09,8.91,0.46,0.74,9.7,1910.71,3.96,236.08,12.25,1706.45,19.54,141.25,12.94
1910.1,9.32,0.47,0.74,9.42,1910.79,3.96,254.42,12.69,1846.7,20.06,145.64,13.92
1910.11,9.31,0.47,0.73,9.23,1910.87,3.97,259.39,13.03,1890.64,20.41,148.75,14.16
1910.12,9.05,0.47,0.73,9.23,1910.96,3.97,252.15,13.1,1845.8,20.34,148.89,13.74
1911.01,9.27,0.47,0.72,9.23,1911.04,3.98,258.28,13.1,1898.66,20.01,147.12,14.05
1911.02,9.43,0.47,0.71,8.94,1911.12,3.98,271.12,13.51,2001.34,20.32,149.98,14.72
1911.03,9.32,0.47,0.7,9.04,1911.21,3.99,265.14,13.37,1965.4,19.77,146.56,14.37
1911.04,9.28,0.47,0.68,8.75,1911.29,3.99,272.61,13.81,2029.3,20.07,149.42,14.75
1911.05,9.48,0.47,0.67,8.75,1911.37,3.99,278.48,13.81,2081.6,19.73,147.49,15.05
1911.06,9.67,0.47,0.66,8.75,1911.46,3.99,284.06,13.81,2131.92,19.39,145.51,15.33
1911.07,9.63,0.47,0.65,8.85,1911.54,4,279.85,13.66,2108.83,18.84,141.97,15.08
1911.08,9.17,0.47,0.64,9.13,1911.62,4,258.15,13.23,1953.64,17.92,135.65,13.9
1911.09,8.67,0.47,0.63,9.23,1911.71,4,241.56,13.1,1836.34,17.41,132.38,13
1911.1,8.72,0.47,0.61,9.23,1911.79,4,242.95,13.1,1855.23,17.09,130.48,13.07
1911.11,9.07,0.47,0.6,9.13,1911.87,4.01,255.34,13.23,1958.2,16.94,129.91,13.73
1911.12,9.11,0.47,0.59,9.04,1911.96,4.01,259.16,13.37,1996.09,16.78,129.27,13.93
1912.01,9.12,0.47,0.6,9.13,1912.04,4.01,256.74,13.25,1985.97,16.87,130.48,13.79
1912.02,9.04,0.47,0.61,9.23,1912.12,4.05,251.87,13.14,1956.74,16.95,131.67,13.53
1912.03,9.3,0.47,0.62,9.42,1912.21,4.08,253.88,12.9,1980.69,16.86,131.51,13.64
1912.04,9.59,0.47,0.63,9.7,1912.29,4.12,254.1,12.54,1990.54,16.61,130.08,13.65
1912.05,9.58,0.47,0.64,9.7,1912.37,4.16,253.83,12.56,1996.67,16.85,132.51,13.65
1912.06,9.58,0.48,0.65,9.61,1912.46,4.19,256.35,12.71,2024.77,17.26,136.32,13.79
1912.07,9.59,0.48,0.65,9.61,1912.54,4.23,256.61,12.73,2035.26,17.51,138.84,13.8
1912.08,9.81,0.48,0.66,9.7,1912.62,4.27,259.93,12.63,2069.89,17.57,139.95,13.98
1912.09,9.86,0.48,0.67,9.8,1912.71,4.3,258.71,12.53,2068.55,17.65,141.09,13.93
1912.1,9.84,0.48,0.68,9.8,1912.79,4.34,258.19,12.55,2072.71,17.89,143.59,13.91
1912.11,9.73,0.48,0.69,9.8,1912.87,4.38,255.3,12.57,2057.96,18.13,146.11,13.75
1912.12,9.38,0.48,0.7,9.7,1912.96,4.41,248.53,12.72,2011.93,18.55,150.14,13.39
1913.01,9.3,0.48,0.69,9.8,1913.04,4.45,244.02,12.59,1983.89,18.21,148.09,13.15
1913.02,8.97,0.48,0.69,9.8,1913.12,4.43,235.36,12.59,1922.03,18.06,147.48,12.68
1913.03,8.8,0.48,0.68,9.8,1913.21,4.4,230.9,12.59,1894.17,17.91,146.91,12.44
1913.04,8.79,0.48,0.68,9.8,1913.29,4.38,230.64,12.59,1900.63,17.76,146.32,12.43
1913.05,8.55,0.48,0.67,9.7,1913.37,4.35,226.65,12.72,1876.53,17.78,147.23,12.22
1913.06,8.12,0.48,0.67,9.8,1913.46,4.33,213.06,12.59,1772.66,17.45,145.17,11.49
1913.07,8.23,0.48,0.66,9.9,1913.54,4.31,213.76,12.47,1787.17,17.12,143.15,11.53
1913.08,8.45,0.48,0.65,9.9,1913.62,4.28,219.48,12.47,1843.63,16.97,142.54,11.85
1913.09,8.53,0.48,0.65,10,1913.71,4.26,219.34,12.34,1851.12,16.65,140.52,11.84
1913.1,8.26,0.48,0.64,10,1913.79,4.23,212.4,12.34,1801.2,16.5,139.93,11.47
1913.11,8.05,0.48,0.64,10.1,1913.87,4.21,204.95,12.22,1746.67,16.19,137.95,11.07
1913.12,8.04,0.48,0.63,10,1913.96,4.18,206.74,12.34,1770.71,16.2,138.75,11.17
